P_NAME,P_STATUS,P_MASS_ERROR_MIN,P_MASS_ERROR_MAX,P_RADIUS,P_RADIUS_ERROR_MIN,P_RADIUS_ERROR_MAX,P_YEAR,P_UPDATED,P_PERIOD,P_PERIOD_ERROR_MIN,P_PERIOD_ERROR_MAX,P_SEMI_MAJOR_AXIS,P_SEMI_MAJOR_AXIS_ERROR_MIN,P_SEMI_MAJOR_AXIS_ERROR_MAX,P_ECCENTRICITY,P_ECCENTRICITY_ERROR_MIN,P_ECCENTRICITY_ERROR_MAX,P_INCLINATION,P_INCLINATION_ERROR_MIN,P_INCLINATION_ERROR_MAX,P_OMEGA,P_OMEGA_ERROR_MIN,P_OMEGA_ERROR_MAX,P_TPERI,P_TPERI_ERROR_MIN,P_TPERI_ERROR_MAX,P_ANGULAR_DISTANCE,P_IMPACT_PARAMETER,P_IMPACT_PARAMETER_ERROR_MIN,P_IMPACT_PARAMETER_ERROR_MAX,P_TEMP_MEASURED,P_GEO_ALBEDO,P_GEO_ALBEDO_ERROR_MIN,P_GEO_ALBEDO_ERROR_MAX,P_DETECTION,P_DETECTION_MASS,P_DETECTION_RADIUS,P_ALT_NAMES,P_ATMOSPHERE,S_NAME,S_RA,S_DEC,S_MAG,S_DISTANCE,S_DISTANCE_ERROR_MIN,S_DISTANCE_ERROR_MAX,S_METALLICITY,S_METALLICITY_ERROR_MIN,S_METALLICITY_ERROR_MAX,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_TYPE,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,S_TEMPERATURE_ERROR_MIN,S_TEMPERATURE_ERROR_MAX,S_DISC,S_MAGNETIC_FIELD,S_LOG_G,S_ALT_NAMES,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_TYPE_TEMP,S_RA_H,S_RA_T,S_DEC_T,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,P_ESI,S_CONSTELLATION,S_CONSTELLATION_ABR,S_CONSTELLATION_ENG,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
,3.0,-152.29223171666254,190.28969208662917,5.95251,-0.75107,1.82723,2016,,7.7480944,-7.63e-06,7.63e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,294.48991,39.771446,15.67,1653.0,-208.66,508.7,0.19,-0.152,0.134,1.11,-0.06,0.1,1.16,-0.14,0.36,,3.55,-1.88,1.96,5913.0,-115.89,87.61,,,4.35,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.079325683,0.079325683,0.079325683,0.079325685,234.21166,234.21166,234.21166,996.66002,996.66002,996.66002,,1.16,,19.632661,,,1.4737918,0.90365066,2.1216822,1.1445813,2.0115478,1.2101861,2.0115478,1.1048503,2.0115478,3.2777954,2.6488083,0.45747836,0,0,,0,0.13672537,,,,5.95251,29.673468,0.079325683
,3.0,-152.29223171666254,190.28969208662917,2.08506,-0.08968,0.08968,2016,,8.114379,-1.125e-05,1.125e-05,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,288.812,40.033398,15.877,239.0,-12.57,12.27,0.04,-0.077,0.08,0.53,-0.02,0.02,0.5,-0.02,0.02,,3.98,-2.24,5.61,3715.0,-36.77,37.37,,,4.76,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.063939863,0.063939863,0.063939863,0.063939865,10.435674,10.435674,10.435674,457.90464,457.90464,457.90464,,0.5,,19.254135,,,0.042664232,0.16843089,0.43242905,0.21334302,0.4099759,0.22612537,0.4099759,0.20594145,0.4099759,0.5576937,0.047431575,0.36444386,0,0,,0,0.36576528,,,,2.08506,4.999023,0.063939863
,3.0,-152.29223171666254,190.28969208662917,3.10517,-0.23541,0.36993,2016,,21.812935,-7.14e-05,7.14e-05,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,294.77684,40.153738,15.54,1000.0,-80.82,114.51,-0.01,-0.172,0.14,0.9,-0.05,0.05,0.86,-0.06,0.1,,4.68,-2.94,6.0,5440.0,-162.0,157.76,,,4.53,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.14748,0.14748,0.14748,0.14748001,26.681784,26.681784,26.681784,579.02675,579.02675,579.02675,,0.86,,19.65179,,,0.58033819,0.58311068,1.3875623,0.73858856,1.3155348,0.78126659,1.3155348,0.71299779,1.3155348,2.0568582,1.0959143,0.44669729,0,0,,0,0.25043541,,,,3.10517,9.8298521,0.14748
,3.0,-152.29223171666254,190.28969208662917,10.17868,-0.77349,0.50445,2016,,15.375633,-1.072e-05,1.072e-05,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,283.25356,40.358196,16.422,1002.0,-65.87,54.76,-0.1,-0.181,0.167,0.76,-0.05,0.04,0.72,-0.04,0.04,,4.47,-2.71,6.05,4881.0,-77.41,78.78,,,4.61,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.11040857,0.11040857,0.11040857,0.11040857,21.626355,21.626355,21.626355,549.40264,549.40264,549.40264,,0.72,,18.883571,,,0.26362638,0.40438813,0.98245441,0.5122183,0.93145445,0.54214497,0.93145445,0.49449294,0.93145445,1.3863031,0.39647913,0.41899993,0,0,,0,0.13247084,,,,10.17868,73.780113,0.11040857
,3.0,-152.29223171666254,190.28969208662917,2.8025,-0.2242,0.51566,2016,,6.3658416,-8.1e-06,8.1e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,291.14951,40.420518,15.09,1023.0,-80.34,149.86,0.0,-0.166,0.134,0.97,-0.06,0.05,0.95,-0.07,0.14,,4.07,-2.37,3.85,5700.0,-116.69,110.52,,,4.47,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.066527931,0.066527931,0.066527931,0.066527933,192.85337,192.85337,192.85337,949.40545,949.40545,949.40545,,0.95,,19.409968,,,0.85356241,0.696586,1.6446266,0.88231439,1.5592554,0.93306351,1.5592554,0.8517145,1.5592554,2.494488,1.756347,0.4474534,0,0,,0,0.22405641,,,,2.8025,8.2590046,0.066527931
,3.0,-152.29223171666254,190.28969208662917,9.21462,-0.5605,0.70623,2016,,3.0403304,-3e-07,3e-07,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,299.3161,40.822362,15.028,620.0,-42.99,54.31,-0.01,-0.162,0.149,0.84,-0.05,0.05,0.8,-0.05,0.06,,4.47,-2.71,6.17,5181.0,-197.86,199.46,,,4.57,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.038745074,0.038745074,0.038745074,0.038745075,275.22634,275.22634,275.22634,1037.6895,1037.6895,1037.6895,,0.8,,19.954408,,,0.41316449,0.49895225,1.1980092,0.63199436,1.1358208,0.66869386,1.1358208,0.6101131,1.1358208,1.7355026,0.68634786,0.43321404,0,0,,0,0.096586283,,,,9.21462,62.311878,0.038745074
,3.0,-152.29223171666254,190.28969208662917,6.14308,-0.69502,1.62545,2016,,4.1904256,-1.6e-06,1.6e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,293.49661,41.137592,15.27,1285.0,-156.75,338.27,0.07,-0.167,0.148,1.06,-0.07,0.08,1.08,-0.12,0.29,,3.98,-2.22,2.27,5903.0,-160.15,106.82,,,4.39,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.051854159,0.051854159,0.051854159,0.05185416,471.911,471.911,471.911,1187.4352,1187.4352,1187.4352,,1.08,,19.566442,,,1.2688997,0.83899676,1.9703608,1.0626897,1.8680813,1.1236103,1.8680813,1.025803,1.8680813,3.0414271,2.5639939,0.45917049,0,0,,0,0.13110065,,,,6.14308,31.304325,0.051854159
,3.0,-152.29223171666254,190.28969208662917,4.12528,-0.31388,0.54929,2016,,3.7098707,-3.05e-06,3.05e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,283.86439,41.346458,15.581,1091.0,-87.95,146.18,-0.01,-0.19,0.137,0.92,-0.06,0.05,0.88,-0.07,0.12,,4.37,-2.65,5.6,5513.0,-134.25,113.01,,,4.52,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.045604882,0.045604882,0.045604882,0.045604883,308.16498,308.16498,308.16498,1067.4333,1067.4333,1067.4333,,0.88,,18.924294,,,0.64092315,0.61025449,1.4487842,0.77296843,1.3735788,0.81757376,1.3735788,0.74617975,1.3735788,2.1615573,1.251483,0.44487126,0,0,,0,0.17570266,,,,4.12528,15.922101,0.045604882
,3.0,-152.29223171666254,190.28969208662917,3.67688,-0.4484,0.4484,2016,,16.329762,-3.512e-05,3.512e-05,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,288.51,41.301769,15.447,1135.0,-91.57,140.38,-0.03,-0.181,0.142,0.94,-0.06,0.05,0.91,-0.07,0.11,,4.27,-2.6,4.42,5612.0,-116.05,128.36,,,4.5,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.12336882,0.12336882,0.12336882,0.12336883,48.35387,48.35387,48.35387,671.81968,671.81968,671.81968,,0.91,,19.234001,,,0.73593944,0.65018249,1.5389493,0.82354042,1.4590637,0.87098076,1.4590637,0.79498869,1.4590637,2.3162467,1.4941837,0.44634647,0,0,,0,0.2100013,,,,3.67688,13.09649,0.12336882
,3.0,-152.29223171666254,190.28969208662917,14.11339,-1.21068,1.39004,2016,,27.807563,-5.29e-06,5.29e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,296.8882,41.396091,15.482,888.0,-83.75,92.94,-0.26,-0.232,0.181,0.81,-0.07,0.06,0.78,-0.07,0.08,,4.57,-3.05,6.27,5330.0,-71.24,112.77,,,4.58,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.16740941,0.16740941,0.16740941,0.16740941,15.697373,15.697373,15.697373,507.10939,507.10939,507.10939,,0.78,,19.792548,,,0.43993315,0.51080152,1.2199705,0.64700096,1.1566424,0.68446369,1.1566424,0.62459126,1.1566424,1.7908414,0.8758931,0.42957521,0,0,,0,0.12603363,,,,14.11339,128.50612,0.16740941
,3.0,-13.348776,13.666604,18.18262,-0.14573,0.14573,2009,,4.8854892,-9e-07,9e-07,0.06067,-0.00059,0.00059,0.16155059420072465,-0.05414682904129763,0.06474579507003089,85.161,-0.054,0.055,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,0.064,0.5599,-0.0046,0.0045,0.0,,0.0,0.0,,,,,,,288.58152,41.0898,12.885,947.46,-21.11,21.11,0.11,-0.03,0.03,1.36,-0.03,0.03,1.97,-0.01,0.01,,-2114701.503671098,-1.9271664016799153,2.96431584527292,5933.0,-44.0,44.0,,,3.98,0.0,2.7764326,7.7085782,0.42395311,0.023316392,0.0028452678,0.06067,0.06067,0.06067,0.060670002,1170.4975,1170.4975,1170.4975,1490.1759,1490.1759,1490.1759,,1.97,,19.238769,,,4.3084246,1.5431674,3.6214591,1.9546044,3.4334727,2.0666025,3.4334727,1.8867498,3.4334727,5.6043212,2.9334467,0.51112928,0,0,,0,0.051596948,,,,18.18262,140.16215,0.06067
,3.0,-152.29223171666254,190.28969208662917,5.98614,-0.50445,0.90801,2016,,80.872064,-0.0001727,0.0001727,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,287.1543,41.565788,15.201,1061.0,-86.23,161.82,0.04,-0.153,0.135,0.98,-0.05,0.04,0.96,-0.07,0.15,,4.37,-2.63,4.03,5692.0,-115.63,77.65,,,4.47,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.36345498,0.36345498,0.36345498,0.36345499,6.5612931,6.5612931,6.5612931,407.7484,407.7484,407.7484,,0.96,,19.143621,,,0.86674367,0.70227791,1.6584364,0.88952411,1.5723484,0.94069487,1.5723484,0.85867516,1.5723484,2.5136749,1.7383057,0.45433944,0,0,,0,0.27531129,,,,5.98614,29.958656,0.36345498
,3.0,-152.29223171666254,190.28969208662917,2.83613,-0.4484,0.2242,2016,,10.355332,-2.064e-05,2.064e-05,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,288.99418,41.633278,15.018,755.0,-47.36,60.84,0.0,-0.172,0.149,0.88,-0.05,0.04,0.84,-0.05,0.07,,4.47,-2.74,6.2,5343.0,-88.55,73.58,,,4.54,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.089079915,0.089079915,0.089079915,0.089079917,64.927447,64.927447,64.927447,723.1893,723.1893,723.1893,,0.84,,19.26628,,,0.51521431,0.55238816,1.3187067,0.69967599,1.2502533,0.74017874,1.2502533,0.67544089,1.2502533,1.9380177,0.92076724,0.4399841,0,0,,0,0.23536122,,,,2.83613,8.4279728,0.089079915
,3.0,-152.29223171666254,190.28969208662917,9.16978,-0.58292,0.84075,2016,,10.526294,-1.9e-06,1.9e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,293.87811,41.66177,15.305,892.0,-60.27,87.19,0.0,-0.161,0.143,0.9,-0.05,0.05,0.86,-0.05,0.08,,4.47,-2.78,5.65,5419.0,-143.8,122.25,,,4.53,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.090734837,0.090734837,0.090734837,0.090734839,69.408719,69.408719,69.408719,735.35732,735.35732,735.35732,,0.86,,19.591875,,,0.57142884,0.57930017,1.3794398,0.73376241,1.307834,0.776178,1.307834,0.70834061,1.307834,2.0410087,1.0570806,0.44329237,0,0,,0,0.1085548,,,,9.16978,61.797947,0.090734837
,3.0,-152.29223171666254,190.28969208662917,8.20572,-1.39004,3.71051,2016,,4.5835218,-1.73e-06,1.73e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,299.18686,41.742682,15.287,1482.0,-269.87,656.01,0.05,-0.147,0.139,1.18,-0.12,0.2,1.27,-0.21,0.57,,2.69,-0.938,1.3,6185.0,-248.39,197.61,,,4.29,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.057051853,0.057051853,0.057051853,0.057051854,649.70378,649.70378,649.70378,1286.2452,1286.2452,1286.2452,,1.27,,19.945792,,,2.1147299,1.0646508,2.484792,1.3484969,2.3558091,1.4254721,2.3558091,1.3016315,2.3558091,3.92637,4.313677,0.44580427,0,0,,0,0.10374389,,,,8.20572,51.176281,0.057051853
,3.0,-152.29223171666254,190.28969208662917,2.61193,-0.42598,0.60534,2016,,3.7618211,-1.161e-05,1.161e-05,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,283.31639,41.83712,15.257,1054.0,-91.31,239.57,0.09,-0.135,0.142,0.97,-0.05,0.04,0.96,-0.08,0.22,,5.13,-3.36,4.6,5616.0,-102.76,77.94,,,4.46,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.046848845,0.046848845,0.046848845,0.046848847,374.23269,374.23269,374.23269,1120.5477,1120.5477,1120.5477,,0.96,,18.88776,,,0.82137127,0.68672389,1.6252497,0.86982474,1.5408843,0.91992781,1.5408843,0.8396679,1.5408843,2.4469975,1.5203249,0.46505214,0,0,,0,0.22911297,,,,2.61193,7.3282833,0.046848845
,3.0,-152.29223171666254,190.28969208662917,2.10748,-0.07847,0.10089,2016,,56.056054,-0.0002486,0.0002486,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,289.5085,41.812107,15.849,251.0,-11.45,10.74,0.07,-0.069,0.073,0.53,-0.02,0.02,0.51,-0.02,0.01,,3.89,-2.16,5.21,3722.0,-32.88,29.96,,,4.75,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.23192623,0.23192623,0.23192623,0.23192624,0.83144729,0.83144729,0.83144729,243.27842,243.27842,243.27842,,0.51,,19.300568,,,0.044723365,0.17242834,0.44253713,0.21840642,0.41955919,0.23149025,0.41955919,0.21082945,0.41955919,0.5709933,0.048005431,0.3630572,1,1,,2,0.7397261,,,,2.10748,5.0906262,0.23192623
,3.0,-152.29223171666254,190.28969208662917,13.17175,-0.88559,1.18826,2016,,41.408313,-6.96e-06,6.96e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,291.76041,41.944077,15.196,810.0,-58.76,74.95,-0.06,-0.173,0.155,0.87,-0.05,0.04,0.84,-0.06,0.08,,4.79,-3.04,5.98,5394.0,-107.67,78.15,,,4.54,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.22356699,0.22356699,0.22356699,0.223567,10.707193,10.707193,10.707193,460.85448,460.85448,460.85448,,0.84,,19.450695,,,0.53516905,0.56140188,1.3379245,0.71109224,1.2684736,0.75221645,1.2684736,0.68645783,1.2684736,1.9751918,1.0012612,0.44339131,0,0,,0,0.15584979,,,,13.17175,114.29063,0.22356699
,3.0,-152.29223171666254,190.28969208662917,1.33399,-0.10089,0.08968,2016,,2.2374927,-4.68e-06,4.68e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,290.00757,42.116459,15.001,626.0,-46.24,37.89,-0.12,-0.201,0.159,0.8,-0.05,0.04,0.76,-0.06,0.04,,4.9,-3.0,5.84,5099.0,-69.76,81.84,,,4.58,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.031072817,0.031072817,0.031072817,0.031072818,362.32192,362.32192,362.32192,1111.5233,1111.5233,1111.5233,,0.76,,19.333839,,,0.34982906,0.46103719,1.1103845,0.58397053,1.0527444,0.61793674,1.0527444,0.56375559,1.0527444,1.5969514,0.58654254,0.43280026,0,0,,0,0.28954315,,,,1.33399,2.3419147,0.031072817
,3.0,-152.29223171666254,190.28969208662917,2.92581,-0.28025,0.63897,2016,,3.1678919,-3.84e-06,3.84e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,293.81647,42.212498,15.533,1241.0,-119.36,278.7,0.01,-0.175,0.128,0.97,-0.06,0.06,0.96,-0.09,0.21,,4.37,-2.65,4.26,5692.0,-151.78,138.46,,,4.47,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.041777941,0.041777941,0.041777941,0.041777942,496.58845,496.58845,496.58845,1202.6633,1202.6633,1202.6633,,0.96,,19.587765,,,0.86674367,0.70227791,1.6584364,0.88952411,1.5723484,0.94069487,1.5723484,0.85867516,1.5723484,2.5136749,1.7323729,0.45278878,0,0,,0,0.21494662,,,,2.92581,8.8854055,0.041777941
,3.0,-152.29223171666254,190.28969208662917,2.92581,-0.19057,0.17936,2016,,16.08525,-2.644e-05,2.644e-05,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,292.10521,42.380318,15.219,668.0,-45.96,41.44,-0.08,-0.184,0.161,0.8,-0.05,0.04,0.77,-0.05,0.04,,4.9,-2.99,6.02,5071.0,-83.42,83.59,,,4.58,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.11574212,0.11574212,0.11574212,0.11574212,26.221751,26.221751,26.221751,576.51463,576.51463,576.51463,,0.77,,19.473681,,,0.35127281,0.46263044,1.1154208,0.58598894,1.0575192,0.62009181,1.0575192,0.56570524,1.0575192,1.6002434,0.55899537,0.43280026,0,0,,0,0.25868466,,,,2.92581,8.8854055,0.11574212
,3.0,-152.29223171666254,190.28969208662917,1.88328,-0.14573,0.23541,2016,,4.3472855,-8.34e-06,8.34e-06,6.626030346008027,-0.42278956557901476,0.4178062250639386,0.16155059420072465,-0.05414682904129763,0.06474579507003089,86.22892654028435,-1.0746391625615763,1.018,135.40529410455764,-37.77747677056277,41.39958138528139,2429249.4893970895,-143.80417540254237,170.48328451271186,192.95397556120287,0.40319538679914824,-0.1866326936744847,0.18404434968017058,0.0,,0.0,0.0,,,,,,,291.96416,42.696144,15.024,919.0,-78.32,122.11,-0.04,-0.192,0.144,0.94,-0.06,0.06,0.91,-0.07,0.12,,4.17,-2.49,4.62,5611.0,-127.02,156.89,,,4.5,0.0,5.357039901373938,59.30833232746458,14.440209304735127,6.449324611881728,1.834749708791891,0.051054138,0.051054138,0.051054138,0.051054139,282.14387,282.14387,282.14387,1044.1492,1044.1492,1044.1492,,0.91,,19.464278,,,0.73541504,0.64998888,1.5385364,0.82329521,1.4586722,0.87072225,1.4586722,0.79475209,1.4586722,2.3154213,1.4916189,0.44458704,0,0,,0,0.26523121,,,,1.88328,4.2056823,0.051054138
